timestamp,src,dst,l3,l4,sport,dport,length,apps
1756455524.182543,192.168.160.94,142.250.180.10,IPv4,UDP,57381,443,1292,https
1756455524.182845,192.168.160.94,142.250.180.10,IPv4,UDP,57381,443,1292,https
1756455524.18301,192.168.160.94,142.250.180.10,IPv4,UDP,57381,443,1292,https
1756455524.185573,142.251.29.138,192.168.160.94,IPv4,ICMP,,,152,
1756455524.187904,142.250.180.10,192.168.160.94,IPv4,ICMP,,,590,
1756455524.188413,142.250.180.10,192.168.160.94,IPv4,ICMP,,,590,
1756455524.188413,142.250.180.10,192.168.160.94,IPv4,ICMP,,,590,
1756455524.194605,192.168.160.94,142.251.29.138,IPv4,UDP,57908,443,1288,https
1756455524.194922,192.168.160.94,142.251.29.138,IPv4,UDP,57908,443,1292,https
1756455524.195074,192.168.160.94,142.251.29.138,IPv4,UDP,57908,443,329,https
1756455524.19686,192.168.160.94,142.250.180.10,IPv4,UDP,57381,443,121,https
1756455524.198417,192.168.160.94,142.250.180.10,IPv4,UDP,57381,443,470,https
1756455524.429586,192.168.160.94,142.250.180.10,IPv4,UDP,57381,443,1292,https
1756455524.429867,192.168.160.94,142.250.180.10,IPv4,UDP,57381,443,1292,https
1756455524.430091,192.168.160.94,142.251.29.138,IPv4,UDP,57908,443,1292,https
1756455524.430249,192.168.160.94,142.251.29.138,IPv4,UDP,57908,443,1292,https
1756455524.430393,192.168.160.94,142.251.29.138,IPv4,UDP,57908,443,1292,https
1756455524.430522,192.168.160.94,142.251.29.138,IPv4,UDP,57908,443,1292,https
1756455524.430912,192.168.160.1,192.168.160.62,ARP,,,,60,
1756455524.430912,192.168.160.90,192.168.160.91,ARP,,,,60,
1756455524.431002,0.0.0.0,192.168.160.217,ARP,,,,60,
1756455524.900288,192.168.160.94,4.2.2.2,IPv4,UDP,62326,53,75,dns
1756455524.901439,192.168.160.94,4.2.2.2,IPv4,UDP,56078,53,75,dns
1756455524.901798,192.168.160.52,192.168.160.255,IPv4,UDP,42115,58581,144,
1756455524.901798,::,ff02::1:ff00:9402,IPv6,,,,78,
1756455524.901877,192.168.160.94,142.250.180.10,IPv4,UDP,57381,443,1292,https
1756455524.902032,2001:da8:207::9402,ff02::1,IPv6,,,,86,
1756455524.902032,192.168.160.1,192.168.160.2,ARP,,,,60,
1756455524.902032,192.168.160.92,224.0.0.251,IPv4,UDP,5353,5353,290,dns
1756455524.902629,fe80::5192:7468:47fa:4bc4,ff02::fb,IPv6,UDP,5353,5353,310,dns
1756455524.956476,192.168.160.94,142.251.29.138,IPv4,UDP,57908,443,1292,https
1756455525.122652,192.168.160.94,173.194.76.188,IPv4,TCP,60798,5228,55,
1756455525.122849,192.168.160.94,142.251.168.188,IPv4,TCP,49817,5228,55,
1756455525.124233,192.168.160.245,239.255.255.250,IPv4,UDP,54869,1900,143,
1756455525.124233,4.2.2.2,192.168.160.94,IPv4,UDP,53,62326,171,dns
1756455525.165144,192.168.160.94,172.67.73.98,IPv4,TCP,64528,443,119,https
1756455525.169794,172.67.73.98,192.168.160.94,IPv4,TCP,443,64528,60,https
1756455525.172957,192.168.160.94,142.250.151.102,IPv4,UDP,56016,443,1292,https
1756455525.173259,192.168.160.94,142.250.151.102,IPv4,UDP,56016,443,1292,https
1756455525.176969,::,ff02::1:ff00:9402,IPv6,,,,78,
1756455525.176969,2001:da8:207::9402,ff02::1,IPv6,,,,86,
1756455525.177602,192.168.160.90,192.168.160.91,ARP,,,,60,
1756455525.177976,192.168.160.94,142.250.151.102,IPv4,UDP,56016,443,124,https
1756455525.178069,142.250.151.102,192.168.160.94,IPv4,ICMP,,,590,
1756455525.179106,192.168.160.94,142.250.151.102,IPv4,UDP,56016,443,407,https
1756455525.279443,192.168.160.1,192.168.160.62,ARP,,,,60,
1756455525.439529,192.168.160.94,142.250.151.102,IPv4,UDP,56016,443,1292,https
1756455525.439831,192.168.160.94,142.250.151.102,IPv4,UDP,56016,443,1292,https
1756455525.440673,192.168.160.94,142.250.151.102,IPv4,UDP,56016,443,1292,https
1756455525.456181,4.2.2.2,192.168.160.94,IPv4,UDP,53,56078,125,dns
1756455525.484284,::,ff02::1:ff00:9402,IPv6,,,,78,
1756455525.484284,2001:da8:207::9402,ff02::1,IPv6,,,,86,
1756455525.484942,192.168.160.83,192.168.160.255,IPv4,UDP,138,138,243,
1756455525.48568,192.168.160.153,192.168.160.255,IPv4,UDP,58378,3490,594,
1756455525.489811,173.194.76.188,192.168.160.94,IPv4,TCP,5228,60798,66,
1756455525.492283,142.251.168.188,192.168.160.94,IPv4,TCP,5228,49817,66,
1756455525.500452,172.67.73.98,192.168.160.94,IPv4,TCP,443,64528,318,https
1756455525.501891,172.67.73.98,192.168.160.94,IPv4,TCP,443,64528,207,https
1756455525.50211,192.168.160.94,172.67.73.98,IPv4,TCP,64528,443,54,https
1756455525.503908,192.168.160.94,172.67.73.98,IPv4,TCP,64528,443,89,https
1756455525.507112,172.67.73.98,192.168.160.94,IPv4,TCP,443,64528,60,https
1756455525.586561,192.168.160.1,192.168.160.162,ARP,,,,60,
1756455525.586561,192.168.160.52,192.168.160.1,ARP,,,,60,
1756455525.586561,192.168.160.1,192.168.160.2,ARP,,,,60,
1756455525.688907,,,,,,,87,
1756455525.763329,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,431,https
1756455525.765506,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455525.765506,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,681,https
1756455525.76653,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455525.768708,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455525.769459,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455525.791526,192.168.130.28,192.168.130.1,ARP,,,,42,
1756455525.830242,192.168.160.94,142.250.180.10,IPv4,UDP,57381,443,1292,https
1756455525.97056,192.168.160.94,142.250.151.102,IPv4,UDP,56016,443,1292,https
1756455525.984171,192.168.160.94,142.251.29.138,IPv4,UDP,57908,443,1292,https
1756455525.99636,192.168.160.214,192.168.160.214,ARP,,,,60,
1756455526.098951,::,ff02::1:ff00:9402,IPv6,,,,78,
1756455526.098951,2001:da8:207::9402,ff02::1,IPv6,,,,86,
1756455526.163306,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,89,https
1756455526.165045,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,240,https
1756455526.166843,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455526.167695,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455526.170989,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,89,https
1756455526.173841,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455526.175856,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,739,https
1756455526.176817,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,708,https
1756455526.177047,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455526.179321,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,767,https
1756455526.181419,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,708,https
1756455526.181642,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455526.1836,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,124,https
1756455526.183972,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,93,https
1756455526.184177,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,117,https
1756455526.227675,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455526.238875,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455526.303275,192.168.160.120,192.168.160.1,ARP,,,,60,
1756455526.303275,192.168.130.28,192.168.130.1,ARP,,,,42,
1756455526.405828,::,ff02::1:ff00:9402,IPv6,,,,78,
1756455526.405828,192.168.160.52,192.168.160.255,IPv4,UDP,42115,58581,144,
1756455526.405968,2001:da8:207::9402,ff02::1,IPv6,,,,86,
1756455526.502094,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,89,https
1756455526.504992,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,241,https
1756455526.505289,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455526.5081,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455526.580719,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,736,https
1756455526.582123,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1268,https
1756455526.58229,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455526.610524,192.168.160.1,192.168.160.162,ARP,,,,60,
1756455526.610524,fe80::2927:9409:146b:f197,ff02::1:2,IPv6,UDP,546,547,147,
1756455526.713087,192.168.160.1,192.168.160.2,ARP,,,,60,
1756455526.791068,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,89,https
1756455526.794086,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455526.795099,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,242,https
1756455526.800044,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455526.814959,192.168.130.28,192.168.130.1,ARP,,,,42,
1756455526.815577,192.168.160.245,192.168.160.213,ARP,,,,60,
1756455526.917862,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,737,https
1756455526.919924,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455526.920168,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455526.923153,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,258,https
1756455526.923836,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,156,https
1756455526.924045,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455526.924392,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,93,https
1756455526.927454,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455526.965208,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,89,https
1756455526.968391,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455526.97093,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,242,https
1756455526.973938,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455527.006582,192.168.160.94,142.250.151.102,IPv4,UDP,56016,443,1292,https
1756455527.009791,142.250.151.102,192.168.160.94,IPv4,ICMP,,,590,
1756455527.122835,::,ff02::1:ff00:9402,IPv6,,,,78,
1756455527.122835,2001:da8:207::9402,ff02::1,IPv6,,,,86,
1756455527.190559,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,89,https
1756455527.193873,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455527.194088,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,243,https
1756455527.19701,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455527.432545,0.0.0.0,192.168.160.220,ARP,,,,60,
1756455527.432545,0.0.0.0,192.168.160.220,ARP,,,,60,
1756455527.43277,192.168.160.90,192.168.160.91,ARP,,,,60,
1756455527.43277,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,737,https
1756455527.43277,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1216,https
1756455527.43277,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,117,https
1756455527.43277,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,117,https
1756455527.433189,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455527.43322,::,ff02::1:ff00:9402,IPv6,,,,78,
1756455527.433562,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,66,https
1756455527.433826,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,741,https
1756455527.433826,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1194,https
1756455527.433826,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,117,https
1756455527.433826,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,93,https
1756455527.43394,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,89,https
1756455527.434193,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455527.434347,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455527.434808,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,93,https
1756455527.438178,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455527.599706,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,89,https
1756455527.602472,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,244,https
1756455527.605466,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455527.690228,192.168.160.94,142.250.180.10,IPv4,UDP,57381,443,1292,https
1756455527.691658,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,737,https
1756455527.691658,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1164,https
1756455527.691877,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,86,https
1756455527.691877,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,85,https
1756455527.691877,fe80::2927:9409:146b:f197,ff02::1:2,IPv6,UDP,546,547,147,
1756455527.691925,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455527.691988,192.168.160.221,192.168.160.221,ARP,,,,60,
1756455527.691988,fe80::1607:8ff:fe15:1166,ff02::1,IPv6,,,,86,
1756455527.692125,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455527.694715,142.250.180.10,192.168.160.94,IPv4,ICMP,,,590,
1756455527.765379,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,89,https
1756455527.76673,192.168.160.1,192.168.160.162,ARP,,,,60,
1756455527.76673,192.168.160.92,224.0.0.251,IPv4,UDP,5353,5353,290,dns
1756455527.767504,fe80::5192:7468:47fa:4bc4,ff02::fb,IPv6,UDP,5353,5353,310,dns
1756455527.768799,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,244,https
1756455527.771988,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455527.903841,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,89,https
1756455527.905429,192.168.160.245,192.168.160.213,ARP,,,,60,
1756455527.906876,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,245,https
1756455527.909795,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455528.040968,192.168.160.94,142.251.29.138,IPv4,UDP,57908,443,1292,https
1756455528.163877,192.168.160.94,142.251.29.138,IPv4,UDP,57908,443,1292,https
1756455528.165075,::,ff02::1:ff00:9402,IPv6,,,,78,
1756455528.165075,2001:da8:207::9402,ff02::1,IPv6,,,,86,
1756455528.165989,192.168.130.28,192.168.130.1,ARP,,,,42,
1756455528.165989,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,738,https
1756455528.165989,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1396,https
1756455528.165989,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,156,https
1756455528.166339,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455528.168233,142.251.29.138,192.168.160.94,IPv4,ICMP,,,590,
1756455528.168405,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,89,https
1756455528.174811,192.168.160.94,142.251.29.138,IPv4,UDP,53279,443,1292,https
1756455528.175282,192.168.160.94,142.251.29.138,IPv4,UDP,53279,443,1292,https
1756455528.176071,192.168.160.94,142.251.29.138,IPv4,UDP,53279,443,123,https
1756455528.176404,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,93,https
1756455528.17743,192.168.160.94,142.251.29.138,IPv4,TCP,57236,443,66,https
1756455528.17774,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,246,https
1756455528.18697,192.168.160.94,142.250.180.10,IPv4,UDP,57381,443,1292,https
1756455528.187646,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455528.187646,142.251.29.138,192.168.160.94,IPv4,TCP,443,57236,66,https
1756455528.187915,192.168.160.94,142.251.29.138,IPv4,TCP,57236,443,54,https
1756455528.190358,192.168.160.94,142.251.29.138,IPv4,TCP,57236,443,1514,https
1756455528.190358,192.168.160.94,142.251.29.138,IPv4,TCP,57236,443,868,https
1756455528.192094,192.168.160.94,142.250.180.10,IPv4,UDP,58634,443,1292,https
1756455528.192322,192.168.160.94,142.250.180.10,IPv4,UDP,58634,443,1292,https
1756455528.193019,192.168.160.94,142.250.180.10,IPv4,UDP,58634,443,123,https
1756455528.193706,192.168.160.94,142.250.180.10,IPv4,TCP,55678,443,66,https
1756455528.203108,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,740,https
1756455528.204028,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455528.204454,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455528.221405,192.168.160.94,142.251.29.138,IPv4,TCP,57236,443,1514,https
1756455528.222433,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,258,https
1756455528.222433,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,86,https
1756455528.222637,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,85,https
1756455528.222637,142.251.29.138,192.168.160.94,IPv4,TCP,443,57236,60,https
1756455528.222637,142.251.29.138,192.168.160.94,IPv4,TCP,443,57236,60,https
1756455528.222637,142.250.180.10,192.168.160.94,IPv4,TCP,443,55678,66,https
1756455528.222732,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455528.222911,192.168.160.94,142.250.180.10,IPv4,TCP,55678,443,54,https
1756455528.224655,192.168.160.94,142.250.180.10,IPv4,TCP,55678,443,1514,https
1756455528.224655,192.168.160.94,142.250.180.10,IPv4,TCP,55678,443,896,https
1756455528.227831,142.251.29.138,192.168.160.94,IPv4,TCP,443,57236,66,https
1756455528.270472,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455528.271536,142.250.180.10,192.168.160.94,IPv4,TCP,443,55678,60,https
1756455528.271536,192.168.160.90,192.168.160.91,ARP,,,,60,
1756455528.271675,142.250.180.10,192.168.160.94,IPv4,TCP,443,55678,60,https
1756455528.480646,192.168.160.94,142.251.29.138,IPv4,UDP,53279,443,1292,https
1756455528.481164,192.168.160.94,142.251.29.138,IPv4,UDP,53279,443,1292,https
1756455528.48164,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,738,https
1756455528.48164,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455528.48164,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,258,https
1756455528.48164,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,117,https
1756455528.48164,192.168.160.52,192.168.160.255,IPv4,UDP,42115,58581,144,
1756455528.481894,::,ff02::1:ff00:9402,IPv6,,,,78,
1756455528.481894,2001:da8:207::9402,ff02::1,IPv6,,,,86,
1756455528.481894,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,117,https
1756455528.481902,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455528.482077,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455528.482148,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,66,https
1756455528.497211,192.168.160.94,142.250.180.10,IPv4,UDP,58634,443,1292,https
1756455528.497621,192.168.160.94,142.250.180.10,IPv4,UDP,58634,443,1292,https
1756455528.510159,192.168.160.94,4.2.2.2,IPv4,UDP,52339,53,95,dns
1756455528.510677,192.168.160.94,4.2.2.2,IPv4,UDP,65210,53,95,dns
1756455528.530636,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,89,https
1756455528.533062,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455528.533062,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,1514,https
1756455528.533062,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,320,https
1756455528.534351,192.168.160.94,4.2.2.2,IPv4,UDP,55429,53,77,dns
1756455528.535023,192.168.160.94,4.2.2.2,IPv4,UDP,64853,53,77,dns
1756455528.535993,192.168.160.94,4.2.2.2,IPv4,UDP,52975,53,75,dns
1756455528.536622,192.168.160.94,4.2.2.2,IPv4,UDP,50119,53,75,dns
1756455528.537757,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455528.53866,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455528.550452,192.168.160.94,4.2.2.2,IPv4,UDP,54858,53,75,dns
1756455528.551112,192.168.160.94,4.2.2.2,IPv4,UDP,50501,53,75,dns
1756455528.712029,192.168.130.28,192.168.130.1,ARP,,,,42,
1756455528.712029,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,738,https
1756455528.712029,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,1454,https
1756455528.712029,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,245,https
1756455528.712029,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,86,https
1756455528.712029,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,124,https
1756455528.712293,4.2.2.2,192.168.160.94,IPv4,UDP,53,65210,152,dns
1756455528.712293,4.2.2.2,192.168.160.94,IPv4,UDP,53,50119,132,dns
1756455528.712293,4.2.2.2,192.168.160.94,IPv4,UDP,53,52975,91,dns
1756455528.712293,4.2.2.2,192.168.160.94,IPv4,UDP,53,50501,124,dns
1756455528.712402,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455528.712622,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,54,https
1756455528.714113,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,93,https
1756455528.714905,192.168.160.94,216.58.212.227,IPv4,TCP,52815,443,66,https
1756455528.717707,216.58.212.227,192.168.160.94,IPv4,TCP,443,52815,66,https
1756455528.717974,192.168.160.94,216.58.212.227,IPv4,TCP,52815,443,54,https
1756455528.718237,4.2.2.2,192.168.160.94,IPv4,UDP,53,54858,365,dns
1756455528.721768,192.168.160.94,216.58.212.227,IPv4,TCP,52815,443,1514,https
1756455528.721768,192.168.160.94,216.58.212.227,IPv4,TCP,52815,443,870,https
1756455528.726663,216.58.212.227,192.168.160.94,IPv4,TCP,443,52815,60,https
1756455528.726663,216.58.212.227,192.168.160.94,IPv4,TCP,443,52815,60,https
1756455528.922212,192.168.160.94,142.250.129.147,IPv4,TCP,60803,443,93,https
1756455528.923598,142.250.129.147,192.168.160.94,IPv4,TCP,443,60803,60,https
1756455528.923598,192.168.160.226,239.255.255.250,IPv4,UDP,1900,1900,143,
1756455528.923945,192.168.160.1,192.168.160.162,ARP,,,,60,
1756455528.923945,192.168.160.245,192.168.160.213,ARP,,,,60,
1756455528.923945,192.168.160.152,192.168.160.255,IPv4,UDP,54982,3490,594,
